bacteria,drug,resistance_representable,maximum_any_r,positive_effect_mechanisms
bacteroides_fragilis,colistin,false,0,
bacteroides_fragilis,flucloxacillin,false,0,
bacteroides_fragilis,aztreonam_avibactam,false,0,
bacteroides_fragilis,cefixime,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
bacteroides_fragilis,nalidixic_acid,false,0,
campylobacter_jejuni,sulfanilamide,false,0,
campylobacter_jejuni,penicillin_g,false,0,
campylobacter_jejuni,ampicillin,false,0,
campylobacter_jejuni,amoxicillin,false,0,
campylobacter_jejuni,piperacillin,false,0,
campylobacter_jejuni,ticarcillin,false,0,
campylobacter_jejuni,cephalexin,false,0,
campylobacter_jejuni,cefazolin,false,0,
campylobacter_jejuni,cefuroxime,false,0,
campylobacter_jejuni,ceftriaxone,false,0,
campylobacter_jejuni,ceftazidime,false,0,
campylobacter_jejuni,cefepime,false,0,
campylobacter_jejuni,ceftaroline,false,0,
campylobacter_jejuni,ceftolozane_tazobactam,false,0,
campylobacter_jejuni,cefiderocol,false,0,
campylobacter_jejuni,meropenem,false,0,
campylobacter_jejuni,imipenem_c,false,0,
campylobacter_jejuni,ertapenem,false,0,
campylobacter_jejuni,aztreonam,false,0,
campylobacter_jejuni,erythromycin,true,0.98,target_site_erm_b;mutation_23s_rrna
campylobacter_jejuni,azithromycin,true,0.98,target_site_erm_b;mutation_23s_rrna
campylobacter_jejuni,clarithromycin,true,0.98,target_site_erm_b;mutation_23s_rrna
campylobacter_jejuni,clindamycin,true,0.97,target_site_erm_b;target_site_cfr
campylobacter_jejuni,gentamicin,false,0,
campylobacter_jejuni,tobramycin,false,0,
campylobacter_jejuni,amikacin,false,0,
campylobacter_jejuni,ciprofloxacin,true,0.9744999999999999,mutation_gyra_primary;mutation_gyra_parc_secondary;global_efflux_pump
campylobacter_jejuni,levofloxacin,true,0.95,mutation_gyra_parc_secondary
campylobacter_jejuni,moxifloxacin,true,0.95,mutation_gyra_parc_secondary
campylobacter_jejuni,ofloxacin,true,0.97,mutation_gyra_primary;mutation_gyra_parc_secondary
campylobacter_jejuni,tetracycline,true,0.915,global_efflux_pump;protection_tet_m
campylobacter_jejuni,doxycycline,true,0.915,global_efflux_pump;protection_tet_m
campylobacter_jejuni,minocycline,true,0.915,global_efflux_pump;protection_tet_m
campylobacter_jejuni,tigecycline,true,0.15000000000000002,global_efflux_pump
campylobacter_jejuni,vancomycin,false,0,
campylobacter_jejuni,teicoplanin,false,0,
campylobacter_jejuni,dalbavancin,false,0,
campylobacter_jejuni,linezolid,false,0,
campylobacter_jejuni,tedizolid,false,0,
campylobacter_jejuni,daptomycin,false,0,
campylobacter_jejuni,quinu_dalfo,false,0,
campylobacter_jejuni,trim_sulf,false,0,
campylobacter_jejuni,chloramphenicol,true,0.9744999999999999,target_site_cfr;enzyme_cat;global_efflux_pump
campylobacter_jejuni,nitrofurantoin,false,0,
campylobacter_jejuni,fosfomycin,false,0,
campylobacter_jejuni,retapamulin,false,0,
campylobacter_jejuni,fusidic_a,false,0,
campylobacter_jejuni,metronidazole,false,0,
campylobacter_jejuni,fidaxomicin,false,0,
campylobacter_jejuni,furazolidone,false,0,
campylobacter_jejuni,rifampicin,false,0,
campylobacter_jejuni,amoxicillin_clavulanate,false,0,
campylobacter_jejuni,piperacillin_tazobactam,false,0,
campylobacter_jejuni,ampicillin_sulbactam,false,0,
campylobacter_jejuni,ticarcillin_clavulanate,false,0,
campylobacter_jejuni,ceftazidime_avibactam,false,0,
campylobacter_jejuni,meropenem_vaborbactam,false,0,
campylobacter_jejuni,colistin,false,0,
campylobacter_jejuni,flucloxacillin,false,0,
campylobacter_jejuni,aztreonam_avibactam,true,0.5,mutation_pbp_mosaic
campylobacter_jejuni,cefixime,true,0.30000000000000004,mutation_pbp_mosaic
campylobacter_jejuni,nalidixic_acid,true,0.4,mutation_gyra_primary
enterobacter_cloacae,sulfanilamide,true,0.85,mutation_folate_pathway
enterobacter_cloacae,penicillin_g,false,0,
enterobacter_cloacae,ampicillin,true,0.99999999919,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic
enterobacter_cloacae,amoxicillin,true,0.99999999919,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic
enterobacter_cloacae,piperacillin,true,0.99999999919,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic
enterobacter_cloacae,ticarcillin,true,0.99999999919,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic
enterobacter_cloacae,cephalexin,true,0.9999999865,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,cefazolin,true,0.9999999865,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,cefuroxime,true,0.9999999865,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,ceftriaxone,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,ceftazidime,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,cefepime,true,0.9977366423125,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,ceftaroline,false,0,
enterobacter_cloacae,ceftolozane_tazobactam,true,0.9999825,enzyme_kpc;enzyme_ndm_vim;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,cefiderocol,true,0.6,mutation_siderophore_uptake
enterobacter_cloacae,meropenem,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
enterobacter_cloacae,imipenem_c,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
enterobacter_cloacae,ertapenem,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
enterobacter_cloacae,aztreonam,true,0.9986878,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,erythromycin,false,0,
enterobacter_cloacae,azithromycin,false,0,
enterobacter_cloacae,clarithromycin,false,0,
enterobacter_cloacae,clindamycin,false,0,
enterobacter_cloacae,gentamicin,true,0.99475,enzyme_16s_rrmt;efflux_mexxy_oprm;enzyme_aac_aph
enterobacter_cloacae,tobramycin,true,0.99475,enzyme_16s_rrmt;efflux_mexxy_oprm;enzyme_aac_aph
enterobacter_cloacae,amikacin,true,0.99475,enzyme_16s_rrmt;efflux_mexxy_oprm;enzyme_aac_aph
enterobacter_cloacae,ciprofloxacin,true,0.98776,mutation_gyra_primary;mutation_gyra_parc_secondary;protection_qnr;efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump
enterobacter_cloacae,levofloxacin,true,0.96,mutation_gyra_parc_secondary;protection_qnr
enterobacter_cloacae,moxifloxacin,true,0.96,mutation_gyra_parc_secondary;protection_qnr
enterobacter_cloacae,ofloxacin,true,0.976,mutation_gyra_primary;mutation_gyra_parc_secondary;protection_qnr
enterobacter_cloacae,tetracycline,true,0.9866125,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_tet_abc
enterobacter_cloacae,doxycycline,true,0.9866125,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_tet_abc
enterobacter_cloacae,minocycline,true,0.955375,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m
enterobacter_cloacae,tigecycline,true,0.36250000000000004,efflux_acrab_tolc;global_efflux_pump
enterobacter_cloacae,vancomycin,false,0,
enterobacter_cloacae,teicoplanin,false,0,
enterobacter_cloacae,dalbavancin,false,0,
enterobacter_cloacae,linezolid,false,0,
enterobacter_cloacae,tedizolid,false,0,
enterobacter_cloacae,daptomycin,false,0,
enterobacter_cloacae,quinu_dalfo,false,0,
enterobacter_cloacae,trim_sulf,true,0.85,mutation_folate_pathway
enterobacter_cloacae,chloramphenicol,true,0.9524,enzyme_cat;efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump
enterobacter_cloacae,nitrofurantoin,true,0.7,mutation_nitroreductase
enterobacter_cloacae,fosfomycin,true,0.8,enzyme_fos
enterobacter_cloacae,retapamulin,false,0,
enterobacter_cloacae,fusidic_a,false,0,
enterobacter_cloacae,metronidazole,false,0,
enterobacter_cloacae,fidaxomicin,false,0,
enterobacter_cloacae,furazolidone,false,0,
enterobacter_cloacae,rifampicin,true,0.95,mutation_rpo_b
enterobacter_cloacae,amoxicillin_clavulanate,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,piperacillin_tazobactam,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,ampicillin_sulbactam,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,ticarcillin_clavulanate,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,ceftazidime_avibactam,true,0.7322500000000001,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;mutation_pbp_mosaic
enterobacter_cloacae,meropenem_vaborbactam,true,0.7025,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
enterobacter_cloacae,colistin,true,0.985,modification_mcr_1;mutation_polymyxin_regulatory
enterobacter_cloacae,flucloxacillin,false,0,
enterobacter_cloacae,aztreonam_avibactam,true,0.8512500000000001,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;mutation_pbp_mosaic
enterobacter_cloacae,cefixime,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
enterobacter_cloacae,nalidixic_acid,true,0.4,mutation_gyra_primary
yersinia_enterocolitica,sulfanilamide,true,0.85,mutation_folate_pathway
yersinia_enterocolitica,penicillin_g,false,0,
yersinia_enterocolitica,ampicillin,false,0,
yersinia_enterocolitica,amoxicillin,true,0.99999999919,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic
yersinia_enterocolitica,piperacillin,true,0.99999999919,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic
yersinia_enterocolitica,ticarcillin,true,0.99999999919,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic
yersinia_enterocolitica,cephalexin,true,0.9999999865,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,cefazolin,true,0.9999999865,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,cefuroxime,true,0.9999999865,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,ceftriaxone,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,ceftazidime,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,cefepime,true,0.9977366423125,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,ceftaroline,false,0,
yersinia_enterocolitica,ceftolozane_tazobactam,true,0.9999825,enzyme_kpc;enzyme_ndm_vim;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,cefiderocol,true,0.6,mutation_siderophore_uptake
yersinia_enterocolitica,meropenem,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
yersinia_enterocolitica,imipenem_c,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
yersinia_enterocolitica,ertapenem,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
yersinia_enterocolitica,aztreonam,true,0.9986878,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,erythromycin,false,0,
yersinia_enterocolitica,azithromycin,false,0,
yersinia_enterocolitica,clarithromycin,false,0,
yersinia_enterocolitica,clindamycin,false,0,
yersinia_enterocolitica,gentamicin,true,0.99475,enzyme_16s_rrmt;efflux_mexxy_oprm;enzyme_aac_aph
yersinia_enterocolitica,tobramycin,true,0.99475,enzyme_16s_rrmt;efflux_mexxy_oprm;enzyme_aac_aph
yersinia_enterocolitica,amikacin,true,0.99475,enzyme_16s_rrmt;efflux_mexxy_oprm;enzyme_aac_aph
yersinia_enterocolitica,ciprofloxacin,true,0.98776,mutation_gyra_primary;mutation_gyra_parc_secondary;protection_qnr;efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump
yersinia_enterocolitica,levofloxacin,true,0.96,mutation_gyra_parc_secondary;protection_qnr
yersinia_enterocolitica,moxifloxacin,true,0.96,mutation_gyra_parc_secondary;protection_qnr
yersinia_enterocolitica,ofloxacin,true,0.976,mutation_gyra_primary;mutation_gyra_parc_secondary;protection_qnr
yersinia_enterocolitica,tetracycline,true,0.9866125,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_tet_abc
yersinia_enterocolitica,doxycycline,true,0.9866125,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_tet_abc
yersinia_enterocolitica,minocycline,true,0.955375,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m
yersinia_enterocolitica,tigecycline,true,0.36250000000000004,efflux_acrab_tolc;global_efflux_pump
yersinia_enterocolitica,vancomycin,false,0,
yersinia_enterocolitica,teicoplanin,false,0,
yersinia_enterocolitica,dalbavancin,false,0,
yersinia_enterocolitica,linezolid,false,0,
yersinia_enterocolitica,tedizolid,false,0,
yersinia_enterocolitica,daptomycin,false,0,
yersinia_enterocolitica,quinu_dalfo,false,0,
yersinia_enterocolitica,trim_sulf,true,0.85,mutation_folate_pathway
yersinia_enterocolitica,chloramphenicol,true,0.9524,enzyme_cat;efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump
yersinia_enterocolitica,nitrofurantoin,false,0,
yersinia_enterocolitica,fosfomycin,false,0,
yersinia_enterocolitica,retapamulin,false,0,
yersinia_enterocolitica,fusidic_a,false,0,
yersinia_enterocolitica,metronidazole,false,0,
yersinia_enterocolitica,fidaxomicin,false,0,
yersinia_enterocolitica,furazolidone,false,0,
yersinia_enterocolitica,rifampicin,true,0.95,mutation_rpo_b
yersinia_enterocolitica,amoxicillin_clavulanate,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,piperacillin_tazobactam,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,ampicillin_sulbactam,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,ticarcillin_clavulanate,true,0.999919,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,ceftazidime_avibactam,true,0.7322500000000001,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;mutation_pbp_mosaic
yersinia_enterocolitica,meropenem_vaborbactam,true,0.7025,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
yersinia_enterocolitica,colistin,true,0.985,modification_mcr_1;mutation_polymyxin_regulatory
yersinia_enterocolitica,flucloxacillin,false,0,
yersinia_enterocolitica,aztreonam_avibactam,true,0.8512500000000001,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;mutation_pbp_mosaic
yersinia_enterocolitica,cefixime,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
yersinia_enterocolitica,nalidixic_acid,true,0.4,mutation_gyra_primary
moraxella_catarrhalis,sulfanilamide,false,0,
moraxella_catarrhalis,penicillin_g,true,0.999999999433,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic;efflux_mtr_cde
moraxella_catarrhalis,ampicillin,true,0.999999999433,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic;efflux_mtr_cde
moraxella_catarrhalis,amoxicillin,true,0.999999999433,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic;efflux_mtr_cde
moraxella_catarrhalis,piperacillin,true,0.999999999433,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic;efflux_mtr_cde
moraxella_catarrhalis,ticarcillin,true,0.999999999433,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;enzyme_narrow_spectrum_gram_negative_penicillinase;mutation_pbp_mosaic;efflux_mtr_cde
moraxella_catarrhalis,cephalexin,true,0.9999999865,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
moraxella_catarrhalis,cefazolin,true,0.9999999865,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
moraxella_catarrhalis,cefuroxime,true,0.9999999865,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
moraxella_catarrhalis,ceftriaxone,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
moraxella_catarrhalis,ceftazidime,true,0.999999726671875,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
moraxella_catarrhalis,cefepime,true,0.9977366423125,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
moraxella_catarrhalis,ceftaroline,false,0,
moraxella_catarrhalis,ceftolozane_tazobactam,true,0.9999825,enzyme_kpc;enzyme_ndm_vim;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
moraxella_catarrhalis,cefiderocol,false,0,
moraxella_catarrhalis,meropenem,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
moraxella_catarrhalis,imipenem_c,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
moraxella_catarrhalis,ertapenem,true,0.9984999999999999,enzyme_kpc;enzyme_ndm_vim;enzyme_oxa_48
moraxella_catarrhalis,aztreonam,true,0.9986878,enzyme_esbl_ctx_m;enzyme_esbl_tem;enzyme_esbl_shv;enzyme_kpc;enzyme_ampc_cmy;enzyme_ampc_dha;mutation_ampc_derepression;mutation_pbp_mosaic
moraxella_catarrhalis,erythromycin,true,0.99,target_site_erm_b;mutation_23s_rrna;efflux_mtr_cde
moraxella_catarrhalis,azithromycin,true,0.99,target_site_erm_b;mutation_23s_rrna;efflux_mtr_cde
moraxella_catarrhalis,clarithromycin,true,0.99,target_site_erm_b;mutation_23s_rrna;efflux_mtr_cde
moraxella_catarrhalis,clindamycin,false,0,
moraxella_catarrhalis,gentamicin,false,0,
moraxella_catarrhalis,tobramycin,false,0,
moraxella_catarrhalis,amikacin,false,0,
moraxella_catarrhalis,ciprofloxacin,true,0.98776,mutation_gyra_primary;mutation_gyra_parc_secondary;protection_qnr;efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump
moraxella_catarrhalis,levofloxacin,true,0.96,mutation_gyra_parc_secondary;protection_qnr
moraxella_catarrhalis,moxifloxacin,true,0.96,mutation_gyra_parc_secondary;protection_qnr
moraxella_catarrhalis,ofloxacin,true,0.976,mutation_gyra_primary;mutation_gyra_parc_secondary;protection_qnr
moraxella_catarrhalis,tetracycline,true,0.9919675,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_tet_abc;efflux_mtr_cde
moraxella_catarrhalis,doxycycline,true,0.9919675,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_tet_abc;efflux_mtr_cde
moraxella_catarrhalis,minocycline,true,0.973225,efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;protection_tet_m;efflux_mtr_cde
moraxella_catarrhalis,tigecycline,true,0.36250000000000004,efflux_acrab_tolc;global_efflux_pump
moraxella_catarrhalis,vancomycin,false,0,
moraxella_catarrhalis,teicoplanin,false,0,
moraxella_catarrhalis,dalbavancin,false,0,
moraxella_catarrhalis,linezolid,false,0,
moraxella_catarrhalis,tedizolid,false,0,
moraxella_catarrhalis,daptomycin,false,0,
moraxella_catarrhalis,quinu_dalfo,false,0,
moraxella_catarrhalis,trim_sulf,true,0.85,mutation_folate_pathway
moraxella_catarrhalis,chloramphenicol,true,0.991432,target_site_cfr;enzyme_cat;efflux_acrab_tolc;efflux_mexxy_oprm;global_efflux_pump;efflux_mtr_cde
moraxella_catarrhalis,nitrofurantoin,false,0,
moraxella_catarrhalis,fosfomycin,false,0,
moraxella_catarrhalis,retapamulin,false,0,
