target_set_version,component,bacteria,drug,value,cell_status,include_in_score,score_exclusion_reason,target_type,provenance_class,source_id,reference_year,geography,infection_or_specimen,care_setting,target_denominator,uncertainty_lower,uncertainty_upper,transformation,rationale,evidence_weight,score_row_weight
resistance_targets_v1,resistance_prevalence_any_r_positive,Providencia stuartii,ticarcillin_clavulanate,0.45,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__providencia_stuartii,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Providencia stuartii,ceftazidime_avibactam,0.2,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__providencia_stuartii,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Providencia stuartii,aztreonam_avibactam,0.2,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__providencia_stuartii,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Providencia stuartii,meropenem_vaborbactam,0.15,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__providencia_stuartii,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Providencia stuartii,colistin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__providencia_stuartii,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Providencia stuartii,flucloxacillin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__providencia_stuartii,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Providencia stuartii,cefiderocol,0.01,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__providencia_stuartii,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Providencia stuartii,ceftolozane_tazobactam,0.04,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__providencia_stuartii,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,sulfanilamide,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,penicillin_g,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,ampicillin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,amoxicillin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,piperacillin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,ticarcillin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,cephalexin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,cefazolin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,cefuroxime,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,ceftriaxone,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,cefixime,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,ceftazidime,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,cefepime,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,ceftaroline,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,meropenem,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,imipenem_c,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,ertapenem,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,aztreonam,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,erythromycin,0.2,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__mycoplasma_pneumoniae,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,azithromycin,0.2,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__mycoplasma_pneumoniae,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,clarithromycin,0.2,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__mycoplasma_pneumoniae,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,clindamycin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,gentamicin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,tobramycin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,amikacin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,ciprofloxacin,0.02,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__mycoplasma_pneumoniae,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,levofloxacin,0.02,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__mycoplasma_pneumoniae,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,moxifloxacin,0.02,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__mycoplasma_pneumoniae,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,ofloxacin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,tetracycline,0.01,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__mycoplasma_pneumoniae,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,doxycycline,0.01,active_target,true,,evidence_informed_calibration_benchmark,evidence_informed_benchmark_cell_provenance_unrecovered,legacy_prevalence_note__mycoplasma_pneumoniae,2025,global_model_scope,unspecified,all_settings,source_definition_unrecovered,,,legacy_cell_transformation_unrecovered,legacy_bacterium_level_note,,1.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,minocycline,,legacy_unclassified_missing,false,legacy_prevalence_target_missing,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,tigecycline,,legacy_unclassified_missing,false,legacy_prevalence_target_missing,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,vancomycin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,fidaxomicin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,teicoplanin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,dalbavancin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,linezolid,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
resistance_targets_v1,resistance_prevalence_any_r_positive,Mycoplasma pneumoniae,tedizolid,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,legacy_prevalence_note__mycoplasma_pneumoniae,,,,,,,,,,,0.0
