metric_index,metric,source_column,component,metric_kind,sd_group,signed_sd_score,absolute_sd_score
22286,enterobacter_spp._sum_mic_fusidic_a,enterobacter_spp._sum_mic_fusidic_a,,scalar,finite_<1,0,0
22287,enterobacter_spp._sum_mic_metronidazole,enterobacter_spp._sum_mic_metronidazole,,scalar,finite_<1,0,0
22288,enterobacter_spp._sum_mic_fidaxomicin,enterobacter_spp._sum_mic_fidaxomicin,,scalar,finite_<1,0,0
22289,enterobacter_spp._sum_mic_furazolidone,enterobacter_spp._sum_mic_furazolidone,,scalar,finite_<1,0,0
22290,enterobacter_spp._sum_mic_rifampicin,enterobacter_spp._sum_mic_rifampicin,,scalar,finite_>=5,5.2696518641396723,5.2696518641396723
22291,enterobacter_spp._sum_mic_amoxicillin_clavulanate,enterobacter_spp._sum_mic_amoxicillin_clavulanate,,scalar,finite_<1,0,0
22292,enterobacter_spp._sum_mic_piperacillin_tazobactam,enterobacter_spp._sum_mic_piperacillin_tazobactam,,scalar,finite_<1,0,0
22293,enterobacter_spp._sum_mic_ampicillin_sulbactam,enterobacter_spp._sum_mic_ampicillin_sulbactam,,scalar,finite_<1,0,0
22294,enterobacter_spp._sum_mic_ticarcillin_clavulanate,enterobacter_spp._sum_mic_ticarcillin_clavulanate,,scalar,finite_<1,0,0
22295,enterobacter_spp._sum_mic_ceftazidime_avibactam,enterobacter_spp._sum_mic_ceftazidime_avibactam,,scalar,finite_<1,0,0
22296,enterobacter_spp._sum_mic_meropenem_vaborbactam,enterobacter_spp._sum_mic_meropenem_vaborbactam,,scalar,finite_<1,0,0
22297,enterobacter_spp._sum_mic_colistin,enterobacter_spp._sum_mic_colistin,,scalar,finite_<1,0,0
22298,enterobacter_spp._sum_mic_flucloxacillin,enterobacter_spp._sum_mic_flucloxacillin,,scalar,finite_<1,0,0
22299,enterobacter_spp._sum_mic_aztreonam_avibactam,enterobacter_spp._sum_mic_aztreonam_avibactam,,scalar,finite_<1,0,0
22300,enterobacter_spp._sum_mic_cefixime,enterobacter_spp._sum_mic_cefixime,,scalar,finite_<1,0,0
22301,enterobacter_spp._sum_mic_nalidixic_acid,enterobacter_spp._sum_mic_nalidixic_acid,,scalar,finite_<1,0,0
22302,enterococcus_faecalis_sum_mic_sulfanilamide,enterococcus_faecalis_sum_mic_sulfanilamide,,scalar,finite_<1,0,0
22303,enterococcus_faecalis_sum_mic_penicillin_g,enterococcus_faecalis_sum_mic_penicillin_g,,scalar,finite_<1,0,0
22304,enterococcus_faecalis_sum_mic_ampicillin,enterococcus_faecalis_sum_mic_ampicillin,,scalar,finite_<1,0,0
22305,enterococcus_faecalis_sum_mic_amoxicillin,enterococcus_faecalis_sum_mic_amoxicillin,,scalar,finite_<1,0,0
22306,enterococcus_faecalis_sum_mic_piperacillin,enterococcus_faecalis_sum_mic_piperacillin,,scalar,finite_<1,0,0
22307,enterococcus_faecalis_sum_mic_ticarcillin,enterococcus_faecalis_sum_mic_ticarcillin,,scalar,finite_<1,0,0
22308,enterococcus_faecalis_sum_mic_cephalexin,enterococcus_faecalis_sum_mic_cephalexin,,scalar,finite_<1,0,0
22309,enterococcus_faecalis_sum_mic_cefazolin,enterococcus_faecalis_sum_mic_cefazolin,,scalar,finite_<1,0,0
22310,enterococcus_faecalis_sum_mic_cefuroxime,enterococcus_faecalis_sum_mic_cefuroxime,,scalar,finite_<1,0,0
22311,enterococcus_faecalis_sum_mic_ceftriaxone,enterococcus_faecalis_sum_mic_ceftriaxone,,scalar,finite_<1,0,0
22312,enterococcus_faecalis_sum_mic_ceftazidime,enterococcus_faecalis_sum_mic_ceftazidime,,scalar,finite_<1,0,0
22313,enterococcus_faecalis_sum_mic_cefepime,enterococcus_faecalis_sum_mic_cefepime,,scalar,finite_<1,0,0
22314,enterococcus_faecalis_sum_mic_ceftaroline,enterococcus_faecalis_sum_mic_ceftaroline,,scalar,finite_<1,0,0
22315,enterococcus_faecalis_sum_mic_ceftolozane_tazobactam,enterococcus_faecalis_sum_mic_ceftolozane_tazobactam,,scalar,finite_<1,0,0
22316,enterococcus_faecalis_sum_mic_cefiderocol,enterococcus_faecalis_sum_mic_cefiderocol,,scalar,finite_<1,0,0
22317,enterococcus_faecalis_sum_mic_meropenem,enterococcus_faecalis_sum_mic_meropenem,,scalar,finite_<1,0,0
22318,enterococcus_faecalis_sum_mic_imipenem_c,enterococcus_faecalis_sum_mic_imipenem_c,,scalar,finite_<1,0,0
22319,enterococcus_faecalis_sum_mic_ertapenem,enterococcus_faecalis_sum_mic_ertapenem,,scalar,finite_<1,0,0
22320,enterococcus_faecalis_sum_mic_aztreonam,enterococcus_faecalis_sum_mic_aztreonam,,scalar,finite_<1,0,0
22321,enterococcus_faecalis_sum_mic_erythromycin,enterococcus_faecalis_sum_mic_erythromycin,,scalar,finite_<1,0,0
22322,enterococcus_faecalis_sum_mic_azithromycin,enterococcus_faecalis_sum_mic_azithromycin,,scalar,finite_<1,0,0
22323,enterococcus_faecalis_sum_mic_clarithromycin,enterococcus_faecalis_sum_mic_clarithromycin,,scalar,finite_<1,0,0
22324,enterococcus_faecalis_sum_mic_clindamycin,enterococcus_faecalis_sum_mic_clindamycin,,scalar,finite_<1,0,0
22325,enterococcus_faecalis_sum_mic_gentamicin,enterococcus_faecalis_sum_mic_gentamicin,,scalar,finite_<1,0,0
22326,enterococcus_faecalis_sum_mic_tobramycin,enterococcus_faecalis_sum_mic_tobramycin,,scalar,finite_<1,0,0
22327,enterococcus_faecalis_sum_mic_amikacin,enterococcus_faecalis_sum_mic_amikacin,,scalar,finite_<1,0,0
22328,enterococcus_faecalis_sum_mic_ciprofloxacin,enterococcus_faecalis_sum_mic_ciprofloxacin,,scalar,finite_<1,-0.098833242221480114,0.098833242221480114
22329,enterococcus_faecalis_sum_mic_levofloxacin,enterococcus_faecalis_sum_mic_levofloxacin,,scalar,finite_<1,0,0
22330,enterococcus_faecalis_sum_mic_moxifloxacin,enterococcus_faecalis_sum_mic_moxifloxacin,,scalar,finite_<1,0,0
22331,enterococcus_faecalis_sum_mic_ofloxacin,enterococcus_faecalis_sum_mic_ofloxacin,,scalar,finite_<1,-0.098833242221480114,0.098833242221480114
22332,enterococcus_faecalis_sum_mic_tetracycline,enterococcus_faecalis_sum_mic_tetracycline,,scalar,finite_<1,0,0
22333,enterococcus_faecalis_sum_mic_doxycycline,enterococcus_faecalis_sum_mic_doxycycline,,scalar,finite_<1,0,0
22334,enterococcus_faecalis_sum_mic_minocycline,enterococcus_faecalis_sum_mic_minocycline,,scalar,finite_<1,0,0
22335,enterococcus_faecalis_sum_mic_tigecycline,enterococcus_faecalis_sum_mic_tigecycline,,scalar,finite_<1,0,0
22336,enterococcus_faecalis_sum_mic_vancomycin,enterococcus_faecalis_sum_mic_vancomycin,,scalar,finite_<1,0,0
22337,enterococcus_faecalis_sum_mic_teicoplanin,enterococcus_faecalis_sum_mic_teicoplanin,,scalar,finite_<1,0,0
22338,enterococcus_faecalis_sum_mic_dalbavancin,enterococcus_faecalis_sum_mic_dalbavancin,,scalar,finite_<1,0,0
22339,enterococcus_faecalis_sum_mic_linezolid,enterococcus_faecalis_sum_mic_linezolid,,scalar,finite_<1,0,0
22340,enterococcus_faecalis_sum_mic_tedizolid,enterococcus_faecalis_sum_mic_tedizolid,,scalar,finite_<1,0,0
22341,enterococcus_faecalis_sum_mic_daptomycin,enterococcus_faecalis_sum_mic_daptomycin,,scalar,finite_<1,0,0
22342,enterococcus_faecalis_sum_mic_quinu_dalfo,enterococcus_faecalis_sum_mic_quinu_dalfo,,scalar,finite_<1,0,0
22343,enterococcus_faecalis_sum_mic_trim_sulf,enterococcus_faecalis_sum_mic_trim_sulf,,scalar,finite_<1,0,0
22344,enterococcus_faecalis_sum_mic_chloramphenicol,enterococcus_faecalis_sum_mic_chloramphenicol,,scalar,finite_<1,0,0
22345,enterococcus_faecalis_sum_mic_nitrofurantoin,enterococcus_faecalis_sum_mic_nitrofurantoin,,scalar,finite_<1,-0.19037728017664907,0.19037728017664907
22346,enterococcus_faecalis_sum_mic_fosfomycin,enterococcus_faecalis_sum_mic_fosfomycin,,scalar,finite_<1,0,0
22347,enterococcus_faecalis_sum_mic_retapamulin,enterococcus_faecalis_sum_mic_retapamulin,,scalar,finite_<1,0,0
22348,enterococcus_faecalis_sum_mic_fusidic_a,enterococcus_faecalis_sum_mic_fusidic_a,,scalar,finite_<1,0,0
22349,enterococcus_faecalis_sum_mic_metronidazole,enterococcus_faecalis_sum_mic_metronidazole,,scalar,finite_<1,0,0
22350,enterococcus_faecalis_sum_mic_fidaxomicin,enterococcus_faecalis_sum_mic_fidaxomicin,,scalar,finite_<1,0,0
22351,enterococcus_faecalis_sum_mic_furazolidone,enterococcus_faecalis_sum_mic_furazolidone,,scalar,finite_<1,0,0
22352,enterococcus_faecalis_sum_mic_rifampicin,enterococcus_faecalis_sum_mic_rifampicin,,scalar,finite_<1,0,0
22353,enterococcus_faecalis_sum_mic_amoxicillin_clavulanate,enterococcus_faecalis_sum_mic_amoxicillin_clavulanate,,scalar,finite_<1,0,0
22354,enterococcus_faecalis_sum_mic_piperacillin_tazobactam,enterococcus_faecalis_sum_mic_piperacillin_tazobactam,,scalar,finite_<1,0,0
22355,enterococcus_faecalis_sum_mic_ampicillin_sulbactam,enterococcus_faecalis_sum_mic_ampicillin_sulbactam,,scalar,finite_<1,0,0
22356,enterococcus_faecalis_sum_mic_ticarcillin_clavulanate,enterococcus_faecalis_sum_mic_ticarcillin_clavulanate,,scalar,finite_<1,0,0
22357,enterococcus_faecalis_sum_mic_ceftazidime_avibactam,enterococcus_faecalis_sum_mic_ceftazidime_avibactam,,scalar,finite_<1,0,0
22358,enterococcus_faecalis_sum_mic_meropenem_vaborbactam,enterococcus_faecalis_sum_mic_meropenem_vaborbactam,,scalar,finite_<1,0,0
22359,enterococcus_faecalis_sum_mic_colistin,enterococcus_faecalis_sum_mic_colistin,,scalar,finite_<1,0,0
22360,enterococcus_faecalis_sum_mic_flucloxacillin,enterococcus_faecalis_sum_mic_flucloxacillin,,scalar,finite_<1,0,0
22361,enterococcus_faecalis_sum_mic_aztreonam_avibactam,enterococcus_faecalis_sum_mic_aztreonam_avibactam,,scalar,finite_<1,0,0
22362,enterococcus_faecalis_sum_mic_cefixime,enterococcus_faecalis_sum_mic_cefixime,,scalar,finite_<1,0,0
22363,enterococcus_faecalis_sum_mic_nalidixic_acid,enterococcus_faecalis_sum_mic_nalidixic_acid,,scalar,finite_<1,0,0
22364,enterococcus_faecium_sum_mic_sulfanilamide,enterococcus_faecium_sum_mic_sulfanilamide,,scalar,zero_sd_exact,,
22365,enterococcus_faecium_sum_mic_penicillin_g,enterococcus_faecium_sum_mic_penicillin_g,,scalar,zero_sd_exact,,
22366,enterococcus_faecium_sum_mic_ampicillin,enterococcus_faecium_sum_mic_ampicillin,,scalar,zero_sd_exact,,
22367,enterococcus_faecium_sum_mic_amoxicillin,enterococcus_faecium_sum_mic_amoxicillin,,scalar,zero_sd_exact,,
22368,enterococcus_faecium_sum_mic_piperacillin,enterococcus_faecium_sum_mic_piperacillin,,scalar,zero_sd_exact,,
22369,enterococcus_faecium_sum_mic_ticarcillin,enterococcus_faecium_sum_mic_ticarcillin,,scalar,zero_sd_exact,,
22370,enterococcus_faecium_sum_mic_cephalexin,enterococcus_faecium_sum_mic_cephalexin,,scalar,zero_sd_exact,,
22371,enterococcus_faecium_sum_mic_cefazolin,enterococcus_faecium_sum_mic_cefazolin,,scalar,zero_sd_exact,,
22372,enterococcus_faecium_sum_mic_cefuroxime,enterococcus_faecium_sum_mic_cefuroxime,,scalar,zero_sd_exact,,
22373,enterococcus_faecium_sum_mic_ceftriaxone,enterococcus_faecium_sum_mic_ceftriaxone,,scalar,zero_sd_exact,,
22374,enterococcus_faecium_sum_mic_ceftazidime,enterococcus_faecium_sum_mic_ceftazidime,,scalar,zero_sd_exact,,
22375,enterococcus_faecium_sum_mic_cefepime,enterococcus_faecium_sum_mic_cefepime,,scalar,zero_sd_exact,,
22376,enterococcus_faecium_sum_mic_ceftaroline,enterococcus_faecium_sum_mic_ceftaroline,,scalar,zero_sd_exact,,
22377,enterococcus_faecium_sum_mic_ceftolozane_tazobactam,enterococcus_faecium_sum_mic_ceftolozane_tazobactam,,scalar,zero_sd_exact,,
22378,enterococcus_faecium_sum_mic_cefiderocol,enterococcus_faecium_sum_mic_cefiderocol,,scalar,zero_sd_exact,,
22379,enterococcus_faecium_sum_mic_meropenem,enterococcus_faecium_sum_mic_meropenem,,scalar,zero_sd_exact,,
22380,enterococcus_faecium_sum_mic_imipenem_c,enterococcus_faecium_sum_mic_imipenem_c,,scalar,zero_sd_exact,,
22381,enterococcus_faecium_sum_mic_ertapenem,enterococcus_faecium_sum_mic_ertapenem,,scalar,zero_sd_exact,,
22382,enterococcus_faecium_sum_mic_aztreonam,enterococcus_faecium_sum_mic_aztreonam,,scalar,zero_sd_exact,,
22383,enterococcus_faecium_sum_mic_erythromycin,enterococcus_faecium_sum_mic_erythromycin,,scalar,zero_sd_exact,,
22384,enterococcus_faecium_sum_mic_azithromycin,enterococcus_faecium_sum_mic_azithromycin,,scalar,zero_sd_exact,,
22385,enterococcus_faecium_sum_mic_clarithromycin,enterococcus_faecium_sum_mic_clarithromycin,,scalar,zero_sd_exact,,
22386,enterococcus_faecium_sum_mic_clindamycin,enterococcus_faecium_sum_mic_clindamycin,,scalar,zero_sd_exact,,
22387,enterococcus_faecium_sum_mic_gentamicin,enterococcus_faecium_sum_mic_gentamicin,,scalar,zero_sd_exact,,
22388,enterococcus_faecium_sum_mic_tobramycin,enterococcus_faecium_sum_mic_tobramycin,,scalar,zero_sd_exact,,
22389,enterococcus_faecium_sum_mic_amikacin,enterococcus_faecium_sum_mic_amikacin,,scalar,zero_sd_exact,,
22390,enterococcus_faecium_sum_mic_ciprofloxacin,enterococcus_faecium_sum_mic_ciprofloxacin,,scalar,zero_sd_exact,,
22391,enterococcus_faecium_sum_mic_levofloxacin,enterococcus_faecium_sum_mic_levofloxacin,,scalar,zero_sd_exact,,
22392,enterococcus_faecium_sum_mic_moxifloxacin,enterococcus_faecium_sum_mic_moxifloxacin,,scalar,zero_sd_exact,,
22393,enterococcus_faecium_sum_mic_ofloxacin,enterococcus_faecium_sum_mic_ofloxacin,,scalar,zero_sd_exact,,
22394,enterococcus_faecium_sum_mic_tetracycline,enterococcus_faecium_sum_mic_tetracycline,,scalar,zero_sd_exact,,
22395,enterococcus_faecium_sum_mic_doxycycline,enterococcus_faecium_sum_mic_doxycycline,,scalar,zero_sd_exact,,
22396,enterococcus_faecium_sum_mic_minocycline,enterococcus_faecium_sum_mic_minocycline,,scalar,zero_sd_exact,,
22397,enterococcus_faecium_sum_mic_tigecycline,enterococcus_faecium_sum_mic_tigecycline,,scalar,zero_sd_exact,,
22398,enterococcus_faecium_sum_mic_vancomycin,enterococcus_faecium_sum_mic_vancomycin,,scalar,zero_sd_exact,,
22399,enterococcus_faecium_sum_mic_teicoplanin,enterococcus_faecium_sum_mic_teicoplanin,,scalar,zero_sd_exact,,
22400,enterococcus_faecium_sum_mic_dalbavancin,enterococcus_faecium_sum_mic_dalbavancin,,scalar,zero_sd_exact,,
22401,enterococcus_faecium_sum_mic_linezolid,enterococcus_faecium_sum_mic_linezolid,,scalar,zero_sd_exact,,
22402,enterococcus_faecium_sum_mic_tedizolid,enterococcus_faecium_sum_mic_tedizolid,,scalar,zero_sd_exact,,
22403,enterococcus_faecium_sum_mic_daptomycin,enterococcus_faecium_sum_mic_daptomycin,,scalar,zero_sd_exact,,
22404,enterococcus_faecium_sum_mic_quinu_dalfo,enterococcus_faecium_sum_mic_quinu_dalfo,,scalar,zero_sd_exact,,
22405,enterococcus_faecium_sum_mic_trim_sulf,enterococcus_faecium_sum_mic_trim_sulf,,scalar,zero_sd_exact,,
22406,enterococcus_faecium_sum_mic_chloramphenicol,enterococcus_faecium_sum_mic_chloramphenicol,,scalar,zero_sd_exact,,
22407,enterococcus_faecium_sum_mic_nitrofurantoin,enterococcus_faecium_sum_mic_nitrofurantoin,,scalar,zero_sd_exact,,
22408,enterococcus_faecium_sum_mic_fosfomycin,enterococcus_faecium_sum_mic_fosfomycin,,scalar,zero_sd_exact,,
22409,enterococcus_faecium_sum_mic_retapamulin,enterococcus_faecium_sum_mic_retapamulin,,scalar,zero_sd_exact,,
22410,enterococcus_faecium_sum_mic_fusidic_a,enterococcus_faecium_sum_mic_fusidic_a,,scalar,zero_sd_exact,,
22411,enterococcus_faecium_sum_mic_metronidazole,enterococcus_faecium_sum_mic_metronidazole,,scalar,zero_sd_exact,,
22412,enterococcus_faecium_sum_mic_fidaxomicin,enterococcus_faecium_sum_mic_fidaxomicin,,scalar,zero_sd_exact,,
22413,enterococcus_faecium_sum_mic_furazolidone,enterococcus_faecium_sum_mic_furazolidone,,scalar,zero_sd_exact,,
22414,enterococcus_faecium_sum_mic_rifampicin,enterococcus_faecium_sum_mic_rifampicin,,scalar,zero_sd_exact,,
22415,enterococcus_faecium_sum_mic_amoxicillin_clavulanate,enterococcus_faecium_sum_mic_amoxicillin_clavulanate,,scalar,zero_sd_exact,,
22416,enterococcus_faecium_sum_mic_piperacillin_tazobactam,enterococcus_faecium_sum_mic_piperacillin_tazobactam,,scalar,zero_sd_exact,,
22417,enterococcus_faecium_sum_mic_ampicillin_sulbactam,enterococcus_faecium_sum_mic_ampicillin_sulbactam,,scalar,zero_sd_exact,,
22418,enterococcus_faecium_sum_mic_ticarcillin_clavulanate,enterococcus_faecium_sum_mic_ticarcillin_clavulanate,,scalar,zero_sd_exact,,
22419,enterococcus_faecium_sum_mic_ceftazidime_avibactam,enterococcus_faecium_sum_mic_ceftazidime_avibactam,,scalar,zero_sd_exact,,
22420,enterococcus_faecium_sum_mic_meropenem_vaborbactam,enterococcus_faecium_sum_mic_meropenem_vaborbactam,,scalar,zero_sd_exact,,
22421,enterococcus_faecium_sum_mic_colistin,enterococcus_faecium_sum_mic_colistin,,scalar,zero_sd_exact,,
22422,enterococcus_faecium_sum_mic_flucloxacillin,enterococcus_faecium_sum_mic_flucloxacillin,,scalar,zero_sd_exact,,
22423,enterococcus_faecium_sum_mic_aztreonam_avibactam,enterococcus_faecium_sum_mic_aztreonam_avibactam,,scalar,zero_sd_exact,,
22424,enterococcus_faecium_sum_mic_cefixime,enterococcus_faecium_sum_mic_cefixime,,scalar,zero_sd_exact,,
22425,enterococcus_faecium_sum_mic_nalidixic_acid,enterococcus_faecium_sum_mic_nalidixic_acid,,scalar,zero_sd_exact,,
22426,escherichia_coli_sum_mic_sulfanilamide,escherichia_coli_sum_mic_sulfanilamide,,scalar,finite_<1,-0.1250479729240345,0.1250479729240345
22427,escherichia_coli_sum_mic_penicillin_g,escherichia_coli_sum_mic_penicillin_g,,scalar,finite_<1,-0.42292148207611763,0.42292148207611763
22428,escherichia_coli_sum_mic_ampicillin,escherichia_coli_sum_mic_ampicillin,,scalar,finite_<1,-0.23665022157854612,0.23665022157854612
22429,escherichia_coli_sum_mic_amoxicillin,escherichia_coli_sum_mic_amoxicillin,,scalar,finite_<1,-0.23665022157854612,0.23665022157854612
22430,escherichia_coli_sum_mic_piperacillin,escherichia_coli_sum_mic_piperacillin,,scalar,finite_<1,-0.23665022157854623,0.23665022157854623
22431,escherichia_coli_sum_mic_ticarcillin,escherichia_coli_sum_mic_ticarcillin,,scalar,finite_<1,-0.23665022157854612,0.23665022157854612
22432,escherichia_coli_sum_mic_cephalexin,escherichia_coli_sum_mic_cephalexin,,scalar,finite_<1,-0.22876485174086925,0.22876485174086925
22433,escherichia_coli_sum_mic_cefazolin,escherichia_coli_sum_mic_cefazolin,,scalar,finite_<1,-0.22876485174086911,0.22876485174086911
22434,escherichia_coli_sum_mic_cefuroxime,escherichia_coli_sum_mic_cefuroxime,,scalar,finite_<1,-0.22876485174086916,0.22876485174086916
22435,escherichia_coli_sum_mic_ceftriaxone,escherichia_coli_sum_mic_ceftriaxone,,scalar,finite_<1,-0.21307921879799893,0.21307921879799893
22436,escherichia_coli_sum_mic_ceftazidime,escherichia_coli_sum_mic_ceftazidime,,scalar,finite_<1,-0.21307921879799893,0.21307921879799893
22437,escherichia_coli_sum_mic_cefepime,escherichia_coli_sum_mic_cefepime,,scalar,finite_<1,-0.43095327071321454,0.43095327071321454
22438,escherichia_coli_sum_mic_ceftaroline,escherichia_coli_sum_mic_ceftaroline,,scalar,finite_<1,-0.43095327071321432,0.43095327071321432
22439,escherichia_coli_sum_mic_ceftolozane_tazobactam,escherichia_coli_sum_mic_ceftolozane_tazobactam,,scalar,finite_<1,-0.65055387553906341,0.65055387553906341
22440,escherichia_coli_sum_mic_cefiderocol,escherichia_coli_sum_mic_cefiderocol,,scalar,finite_<1,-0.42292148207611763,0.42292148207611763
22441,escherichia_coli_sum_mic_meropenem,escherichia_coli_sum_mic_meropenem,,scalar,finite_<1,-0.42292148207611724,0.42292148207611724
22442,escherichia_coli_sum_mic_imipenem_c,escherichia_coli_sum_mic_imipenem_c,,scalar,finite_<1,-0.42292148207611724,0.42292148207611724
22443,escherichia_coli_sum_mic_ertapenem,escherichia_coli_sum_mic_ertapenem,,scalar,finite_<1,-0.42292148207611724,0.42292148207611724
22444,escherichia_coli_sum_mic_aztreonam,escherichia_coli_sum_mic_aztreonam,,scalar,finite_<1,-0.26920830936056661,0.26920830936056661
22445,escherichia_coli_sum_mic_erythromycin,escherichia_coli_sum_mic_erythromycin,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22446,escherichia_coli_sum_mic_azithromycin,escherichia_coli_sum_mic_azithromycin,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22447,escherichia_coli_sum_mic_clarithromycin,escherichia_coli_sum_mic_clarithromycin,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22448,escherichia_coli_sum_mic_clindamycin,escherichia_coli_sum_mic_clindamycin,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22449,escherichia_coli_sum_mic_gentamicin,escherichia_coli_sum_mic_gentamicin,,scalar,finite_<1,0.99659559288882105,0.99659559288882105
22450,escherichia_coli_sum_mic_tobramycin,escherichia_coli_sum_mic_tobramycin,,scalar,finite_<1,0.99659559288882138,0.99659559288882138
22451,escherichia_coli_sum_mic_amikacin,escherichia_coli_sum_mic_amikacin,,scalar,finite_<1,0.99659559288882105,0.99659559288882105
22452,escherichia_coli_sum_mic_ciprofloxacin,escherichia_coli_sum_mic_ciprofloxacin,,scalar,finite_<1,0.14882656978045283,0.14882656978045283
22453,escherichia_coli_sum_mic_levofloxacin,escherichia_coli_sum_mic_levofloxacin,,scalar,finite_<1,-0.044673233028981137,0.044673233028981137
22454,escherichia_coli_sum_mic_moxifloxacin,escherichia_coli_sum_mic_moxifloxacin,,scalar,finite_<1,-0.04467323302898122,0.04467323302898122
22455,escherichia_coli_sum_mic_ofloxacin,escherichia_coli_sum_mic_ofloxacin,,scalar,finite_<1,0.080840994255457752,0.080840994255457752
22456,escherichia_coli_sum_mic_tetracycline,escherichia_coli_sum_mic_tetracycline,,scalar,finite_<1,-0.15235258217409323,0.15235258217409323
22457,escherichia_coli_sum_mic_doxycycline,escherichia_coli_sum_mic_doxycycline,,scalar,finite_<1,-0.15235258217409323,0.15235258217409323
22458,escherichia_coli_sum_mic_minocycline,escherichia_coli_sum_mic_minocycline,,scalar,finite_<1,-0.085200339705498673,0.085200339705498673
22459,escherichia_coli_sum_mic_tigecycline,escherichia_coli_sum_mic_tigecycline,,scalar,finite_<1,-0.3280454764355844,0.3280454764355844
22460,escherichia_coli_sum_mic_vancomycin,escherichia_coli_sum_mic_vancomycin,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22461,escherichia_coli_sum_mic_teicoplanin,escherichia_coli_sum_mic_teicoplanin,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22462,escherichia_coli_sum_mic_dalbavancin,escherichia_coli_sum_mic_dalbavancin,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22463,escherichia_coli_sum_mic_linezolid,escherichia_coli_sum_mic_linezolid,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22464,escherichia_coli_sum_mic_tedizolid,escherichia_coli_sum_mic_tedizolid,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22465,escherichia_coli_sum_mic_daptomycin,escherichia_coli_sum_mic_daptomycin,,scalar,finite_<1,-0.42292148207611763,0.42292148207611763
22466,escherichia_coli_sum_mic_quinu_dalfo,escherichia_coli_sum_mic_quinu_dalfo,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22467,escherichia_coli_sum_mic_trim_sulf,escherichia_coli_sum_mic_trim_sulf,,scalar,finite_<1,-0.12504797292403513,0.12504797292403513
22468,escherichia_coli_sum_mic_chloramphenicol,escherichia_coli_sum_mic_chloramphenicol,,scalar,finite_<1,-0.50357212158590137,0.50357212158590137
22469,escherichia_coli_sum_mic_nitrofurantoin,escherichia_coli_sum_mic_nitrofurantoin,,scalar,finite_<1,-0.54888490989511718,0.54888490989511718
22470,escherichia_coli_sum_mic_fosfomycin,escherichia_coli_sum_mic_fosfomycin,,scalar,finite_<1,-0.19273028735135411,0.19273028735135411
22471,escherichia_coli_sum_mic_retapamulin,escherichia_coli_sum_mic_retapamulin,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22472,escherichia_coli_sum_mic_fusidic_a,escherichia_coli_sum_mic_fusidic_a,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22473,escherichia_coli_sum_mic_metronidazole,escherichia_coli_sum_mic_metronidazole,,scalar,finite_<1,-0.42292148207611774,0.42292148207611774
22474,escherichia_coli_sum_mic_fidaxomicin,escherichia_coli_sum_mic_fidaxomicin,,scalar,finite_<1,-0.42292148207611763,0.42292148207611763
22475,escherichia_coli_sum_mic_furazolidone,escherichia_coli_sum_mic_furazolidone,,scalar,finite_<1,-0.42292148207611763,0.42292148207611763
22476,escherichia_coli_sum_mic_rifampicin,escherichia_coli_sum_mic_rifampicin,,scalar,finite_<1,-0.047838161334218164,0.047838161334218164
22477,escherichia_coli_sum_mic_amoxicillin_clavulanate,escherichia_coli_sum_mic_amoxicillin_clavulanate,,scalar,finite_<1,-0.56313420477606102,0.56313420477606102
22478,escherichia_coli_sum_mic_piperacillin_tazobactam,escherichia_coli_sum_mic_piperacillin_tazobactam,,scalar,finite_<1,-0.56313420477606058,0.56313420477606058
22479,escherichia_coli_sum_mic_ampicillin_sulbactam,escherichia_coli_sum_mic_ampicillin_sulbactam,,scalar,finite_<1,-0.56313420477606102,0.56313420477606102
22480,escherichia_coli_sum_mic_ticarcillin_clavulanate,escherichia_coli_sum_mic_ticarcillin_clavulanate,,scalar,finite_<1,-0.56313420477606102,0.56313420477606102
22481,escherichia_coli_sum_mic_ceftazidime_avibactam,escherichia_coli_sum_mic_ceftazidime_avibactam,,scalar,finite_<1,-0.42292148207611724,0.42292148207611724
22482,escherichia_coli_sum_mic_meropenem_vaborbactam,escherichia_coli_sum_mic_meropenem_vaborbactam,,scalar,finite_<1,-0.42292148207611724,0.42292148207611724
22483,escherichia_coli_sum_mic_colistin,escherichia_coli_sum_mic_colistin,,scalar,finite_<1,-0.44077498713740598,0.44077498713740598
22484,escherichia_coli_sum_mic_flucloxacillin,escherichia_coli_sum_mic_flucloxacillin,,scalar,finite_<1,-0.42292148207611835,0.42292148207611835
22485,escherichia_coli_sum_mic_aztreonam_avibactam,escherichia_coli_sum_mic_aztreonam_avibactam,,scalar,finite_<1,-0.42292148207611807,0.42292148207611807
22486,escherichia_coli_sum_mic_cefixime,escherichia_coli_sum_mic_cefixime,,scalar,finite_<1,-0.21307921879799899,0.21307921879799899
